Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,total_cost,price_per_unit
CA-2015-104129,2/27/2015,3/2/2015,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.22,Chuck Magee,No,522.14,100.8000045
CA-2015-149650,10/24/2015,10/27/2015,First Class,Home Office,United States,Oakland,California,94601,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.27,8,0.2,-73.82,Anna Andreadi,No,528.08997,70.97968605
CA-2014-123225,7/11/2014,7/14/2014,First Class,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.97,4,0.2,43.2,Kelly Williams,No,532.76996,179.9906165
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.82,2,0.2,59.48,Anna Andreadi,No,535.34,371.762506
CA-2017-101805,12/1/2017,12/6/2017,Standard Class,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.41,Anna Andreadi,No,535.83,135.3099976
CA-2015-150875,11/16/2015,11/20/2015,Standard Class,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0,160.18,Anna Andreadi,No,536.24,348.2099915
CA-2015-124058,11/20/2015,11/24/2015,Standard Class,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,Anna Andreadi,No,536.39996,238.3999897
US-2017-109253,8/21/2017,8/22/2017,First Class,Consumer,United States,Oakland,California,94601,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.73,3,0.2,28.44,Anna Andreadi,No,540.29,236.9708261
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.73,3,0.2,28.44,Anna Andreadi,No,540.29,236.9708261
CA-2017-140963,6/10/2017,6/13/2017,First Class,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.17,5,0.15,-30.25,Anna Andreadi,No,544.42,120.9811733
CA-2017-161956,8/27/2017,8/29/2017,Second Class,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,0.2,294.55,Anna Andreadi,No,547.02,525.9812565
CA-2017-161956,8/27/2017,8/29/2017,Second Class,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.98,2,0.2,329.99,Anna Andreadi,No,549.99,549.9874898
CA-2015-140984,9/14/2015,9/18/2015,Standard Class,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.98,2,0.2,329.99,Chuck Magee,No,549.99,549.9874898
CA-2016-145919,12/18/2016,12/23/2016,Standard Class,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.97,Anna Andreadi,No,550.33,115.8599976
CA-2015-130456,8/21/2015,8/26/2015,Standard Class,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.4,6,0.15,34.49,Anna Andreadi,No,551.91003,114.9803978
CA-2017-109085,2/17/2017,2/20/2017,First Class,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.39,Chuck Magee,No,562.36,151.9900019
CA-2017-154074,8/31/2017,9/2/2017,Second Class,Corporate,United States,Spokane,Washington,99207,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.57,2,0.2,7.12,Anna Andreadi,No,562.45,355.9812559
CA-2014-160766,9/14/2014,9/14/2014,Same Day,Consumer,United States,New York City,New York,10009,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.29,9,0.4,-108.33,Chuck Magee,No,572.62,85.97963207
CA-2014-126403,9/9/2014,9/12/2014,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0,212.19,Chuck Magee,No,573.69,130.9800008
CA-2015-112144,6/28/2015,7/2/2015,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.63,Anna Andreadi,No,575.13,194.3000038
CA-2016-114727,7/18/2016,7/24/2016,Standard Class,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.57,2,0.2,0,Anna Andreadi,No,593.57,370.981256
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.04,Cassandra Brandow,No,595.95996,130.9799962
CA-2017-123085,3/3/2017,3/8/2017,Standard Class,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB�Flash Drive Imation�Corp,1049.44,8,0,440.76,Anna Andreadi,No,608.67993,131.1799927
CA-2017-103380,11/21/2017,11/25/2017,Standard Class,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.98,3,0.2,49.5,Anna Andreadi,No,610.48,274.9916596
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.52,3,0.4,-149.63,Cassandra Brandow,No,622.15,262.5111076
CA-2016-145261,12/18/2016,12/21/2016,First Class,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.22,Anna Andreadi,No,641.67004,150.9800049
CA-2016-105081,12/25/2016,12/30/2016,Standard Class,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3,0.2,52.38,Anna Andreadi,No,645.97,290.9791576
CA-2016-142398,4/12/2016,4/16/2016,Standard Class,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.29,7,0.2,-31.91,Anna Andreadi,No,670.19995,113.9803536
CA-2016-157280,11/5/2016,11/7/2016,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,Cassandra Brandow,No,681.12,151.3599976
CA-2017-122504,11/7/2017,11/12/2017,Second Class,Home Office,United States,Brentwood,California,94513,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB -�headset�- Convertible, Monaural",761.54,7,0.2,66.64,Anna Andreadi,No,694.89996,135.9892823
CA-2017-167395,12/2/2017,12/4/2017,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0,284.19,Chuck Magee,No,695.76,195.9900024
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.32,Chuck Magee,No,696.77,180.9800049
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3,0.2,303.8,Cassandra Brandow,No,708.88,421.9499985
CA-2015-140984,9/14/2015,9/18/2015,Standard Class,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.2,6,0,257.71,Chuck Magee,No,733.49,165.200002
US-2016-144057,5/9/2016,5/13/2016,Standard Class,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.66,6,0.2,107.08,Kelly Williams,No,749.57996,178.4708284
US-2016-105578,5/30/2016,6/4/2016,Standard Class,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,0.2,50.1,Anna Andreadi,No,751.47003,500.9812564
CA-2016-115917,5/20/2016,5/25/2016,Standard Class,Home Office,United States,Vallejo,California,94591,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.79,Anna Andreadi,No,776.4099,209.8399902
CA-2016-165330,12/11/2016,12/11/2016,Same Day,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.14,7,0.2,111.52,Anna Andreadi,No,780.62,159.3107175
CA-2014-126361,8/4/2014,8/9/2014,Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,Anna Andreadi,No,784.62,363.25
US-2017-147886,3/28/2017,3/31/2017,First Class,Corporate,United States,Fairfield,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0,7.95,Anna Andreadi,No,787.52997,113.6399972
CA-2017-117212,2/26/2017,2/28/2017,Second Class,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,0.2,89.22,Anna Andreadi,No,803,371.7583225
CA-2017-117212,2/26/2017,2/28/2017,Second Class,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP�Telephone,889.54,8,0.2,66.72,Anna Andreadi,No,822.81995,138.9906221
CA-2017-112753,6/18/2017,6/23/2017,Standard Class,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.92,9,0.15,75.59,Anna Andreadi,No,842.32996,119.9895411
CA-2016-114727,7/18/2016,7/24/2016,Standard Class,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.35,3,0.2,10.68,Anna Andreadi,No,843.67,355.9791578
CA-2015-146486,11/9/2015,11/14/2015,Second Class,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0,54,Chuck Magee,No,845.95,179.9900024
CA-2017-131828,2/11/2017,2/13/2017,Second Class,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.14,4,0.2,108.35,Anna Andreadi,No,854.79004,300.9812557
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.99,4,0.7,-383.99,Chuck Magee,No,863.98,399.9916426
CA-2014-124688,8/27/2014,8/29/2014,First Class,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,0,300.74,Cassandra Brandow,No,902.19995,400.9799805
CA-2017-109085,2/17/2017,2/20/2017,First Class,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85,Chuck Magee,No,912.27997,256.9800023
CA-2017-111556,11/20/2017,11/22/2017,First Class,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0,327.59,Chuck Magee,No,932.38,419.9899902
CA-2015-142601,4/18/2015,4/20/2015,Second Class,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.47,Anna Andreadi,No,937.7,135.3099976
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.91,Chuck Magee,No,948.75,649.8300171
CA-2014-103373,5/18/2014,5/24/2014,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.8,2,0.4,-168.96,Chuck Magee,No,948.76,649.8333296
CA-2016-147375,6/12/2016,6/14/2016,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3,0.3,43.2,Kelly Williams,No,964.77997,479.9904751
CA-2017-142342,7/17/2017,7/19/2017,Second Class,Corporate,United States,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.17,5,0.15,210.74,Anna Andreadi,No,983.43005,280.9811888
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4,0.2,68.2,Anna Andreadi,No,1022.97003,340.99064
CA-2017-162015,7/11/2017,7/18/2017,Standard Class,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,1287.45,5,0,244.62,Anna Andreadi,No,1042.83,257.4899902
CA-2014-126403,9/9/2014,9/12/2014,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.65,Chuck Magee,No,1087.2,265.1699951
CA-2016-139269,5/25/2016,5/30/2016,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0,152.12,Cassandra Brandow,No,1115.53,140.8500027
CA-2016-105081,12/25/2016,12/30/2016,Standard Class,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0,629.01,Anna Andreadi,No,1118.24,349.45
CA-2014-111871,3/18/2014,3/21/2014,Second Class,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49,Anna Andreadi,No,1127.84,140.9799958
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference�phone,1295.84,4,0.2,145.78,Anna Andreadi,No,1150.0599,404.9499908
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.96,6,0.4,-249.32,Cassandra Brandow,No,1184.28,259.7111198
CA-2017-123491,10/30/2017,11/5/2017,Standard Class,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0,510.64,Anna Andreadi,No,1191.48,121.5799997
US-2015-126214,12/21/2015,12/24/2015,Second Class,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0,356.04,Anna Andreadi,No,1262.33,124.4899996
CA-2014-160766,9/14/2014,9/14/2014,Same Day,Consumer,United States,New York City,New York,10009,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,4,0,1371.98,Chuck Magee,No,1427.98,699.9899902
CA-2017-158729,12/19/2017,12/21/2017,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,2,0,33.31,Cassandra Brandow,No,1632.3099,832.8099976
US-2016-157490,10/6/2016,10/7/2016,First Class,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,Anna Andreadi,No,1641.99,390.9499967
US-2015-128090,8/16/2015,8/22/2015,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5,0.2,211.5,Anna Andreadi,No,1668.46,469.989992
CA-2017-136308,11/16/2017,11/16/2017,Same Day,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.98,3,0.2,216,Anna Andreadi,No,1703.98,799.9916615
US-2015-160857,5/8/2015,5/15/2015,Standard Class,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.94,7,0.2,1014.98,Chuck Magee,No,1784.96,499.9892771
CA-2017-166093,8/17/2017,8/24/2017,Standard Class,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0,654.76,Anna Andreadi,No,1863.53,279.8100043
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.74,Chuck Magee,No,1878.6699,500.9799813
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.94,8,0.2,223.99,Cassandra Brandow,No,2015.95,349.9906171
CA-2016-109869,4/22/2016,4/29/2016,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.48,Anna Andreadi,No,2087.1099,424.2100016
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4,Chuck Magee,No,2138.4,439.9999825
CA-2014-108609,10/31/2014,11/2/2014,Second Class,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.66,8,0.4,-734.53,Chuck Magee,No,2156.19,296.1791767
CA-2015-135580,12/30/2015,1/3/2016,Standard Class,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.71,Anna Andreadi,No,2261.85,530.9500142
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.13,11,0.1,609.72,Chuck Magee,No,2278.41,291.7302917
